字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
性价比,实惠,0.954,价格实惠,0.999855,0.000145209,0.999677,2
性价比,标志性,0.65,来到南极钟山风景区算是一个标志性去处,0.97448,0.0255202,0.943288,2
设施和服务,公共服务,0.613,公共服务相对较少,0.226075,0.773925,0.497611,0
性价比,车位,0.86,可惜上山停车找车位1个多小时,0.992586,0.00741377,0.983525,2
设施和服务,服务,0.622,真是服务得跟上,0.014448,0.985552,0.967893,0
性价比,感受到,0.6,"庄重的朱红色和黄色搭配在一起非常的古典,走在里面能感受到历史的厚度",0.999938,6.20493e-05,0.999862,2
文化和历史价值,历史,0.647,"庄重的朱红色和黄色搭配在一起非常的古典,走在里面能感受到历史的厚度",0.999938,6.20493e-05,0.999862,2
文化和历史价值,历史,0.647,"
虽然秋叶还没有全部变色,但是风景仍然非常好门口一片水杉很美,还有白鹭在水面上慢悠悠的走着里面有非常多的古树,有的看上去有几百年了,很有历史感
相信再过一个月等银***黄了,枫叶都红了景色会更加美丽吧
",0.9999,0.000100445,0.999777,2
性价比,要玩,0.593,基本要玩大半天时间,0.915923,0.0840767,0.813163,2
性价比,接,0.586,接热水2块钱1杯,0.24771,0.75229,0.449533,0
性价比,游玩,0.614,挺不错的一次游玩,0.999664,0.000335491,0.999254,2
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
性价比,感受,0.66,"绝对棒
感受历史文化的沉淀",0.999984,1.62616e-05,0.999964,2
文化和历史价值,历史,0.647,"绝对棒
感受历史文化的沉淀",0.999984,1.62616e-05,0.999964,2
文化和历史价值,历史,0.647,历史文化深厚,0.998458,0.00154217,0.996573,2
性价比,价格,0.724,地宫vr价格太高,0.00589997,0.9941,0.986889,0
性价比,成,0.618,却硬生生被搞成恐怖片,0.000297664,0.999702,0.999339,0
环境和景观,环境,0.621,环境清幽,0.981919,0.0180815,0.959819,2
环境和景观,环境,0.621,景区环境超好,0.999072,0.000928383,0.997937,2
环境和景观,环境,0.621,环境清幽,0.981919,0.0180815,0.959819,2
环境和景观,环境,0.621,景区环境超好,0.999072,0.000928383,0.997937,2
性价比,玩,0.633,玩了一个下午,0.952494,0.0475058,0.894432,2
文化和历史价值,历史,0.647,不仅有历史建筑和文化并重,0.959167,0.0408333,0.909259,2
文化和历史价值,历史,0.647,又有历史和文化交相辉映,0.9983,0.00170007,0.996222,2
文化和历史价值,历史,0.647,不仅有历史建筑和文化并重,0.959167,0.0408333,0.909259,2
文化和历史价值,历史,0.647,又有历史和文化交相辉映,0.9983,0.00170007,0.996222,2
设施和服务,服务,0.622,并且景区基本上毫无服务可言,0.000249609,0.99975,0.999445,0
文化和历史价值,公园,0.555,就跟一个公园差不多,0.0502219,0.949778,0.888396,0
文化和历史价值,历史,0.647,历史底蕴浓厚,0.999372,0.000628074,0.998604,2
文化和历史价值,历史,0.647,让他们了解一下中国的历史人文还是很有必要的,0.991088,0.00891238,0.980195,2
环境和景观,人文,0.611,让他们了解一下中国的历史人文还是很有必要的,0.991088,0.00891238,0.980195,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的最高成就,0.994767,0.00523346,0.98837,2
文化和历史价值,历史,0.647,里面满满的历史气息,0.999691,0.000308965,0.999313,2
性价比,形式,0.664,宝城宝顶等建筑形式,0.888814,0.111186,0.75292,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的成就,0.979747,0.0202526,0.954994,2
文化和历史价值,发展史,0.647,被誉为中国帝陵发展史上的一座里程碑,0.994817,0.00518304,0.988482,2
性价比,感受,0.66,真的很适合来感受氛围,0.99978,0.000219474,0.999512,2
环境和景观,古迹,0.61,可以在这里瞻仰古迹和游览花园,0.996846,0.00315418,0.992991,2
性价比,接驳,0.622,还有他们景区的接驳车检票员堪称奇女子,0.893984,0.106016,0.76441,2
性价比,堪称,0.659,还有他们景区的接驳车检票员堪称奇女子,0.893984,0.106016,0.76441,2
性价比,价格,0.724,价格70元,0.615306,0.384694,0.145124,2
性价比,游玩,0.614,还不错的游玩,0.997297,0.00270291,0.993993,2
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
性价比,玩,0.633,可以玩一整天,0.998728,0.00127222,0.997173,2
文化和历史价值,历史,0.647,明孝陵是明朝的建筑物具今己经有600多年的历史,0.99951,0.000489773,0.998912,2
性价比,便宜,0.689,就是停车费不便宜,0.994795,0.00520463,0.988434,2
性价比,明成祖,0.6,这里是明朝明成祖的陵寝,0.997624,0.0023757,0.994721,2
环境和景观,环境优美,0.622,干净整洁环境优美,0.999266,0.000733865,0.998369,2
环境和景观,人文景观,0.612,"人文景观
",0.99751,0.00248972,0.994467,2
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
环境和景观,环境,0.621,环境极佳,0.9983,0.00170026,0.996222,2
环境和景观,景观,0.615,景观近地铁口,0.974531,0.0254686,0.943403,2
文化和历史价值,历史,0.647,历史的尘埃,0.709565,0.290436,0.354588,2
环境和景观,环境,0.621,环境好,0.995576,0.00442414,0.990169,2
性价比,感受,0.66,成年人可以感受历史的厚重,0.999611,0.000389191,0.999135,2
文化和历史价值,历史,0.647,历史文物景区,0.984747,0.0152527,0.966105,2
文化和历史价值,历史,0.647,成年人可以感受历史的厚重,0.999611,0.00038919,0.999135,2
性价比,认知,0.658,要不可能真的没什么认知和收获,0.00662019,0.99338,0.985288,0
性价比,性价比,1.0,性价比太低,1.63703e-05,0.999984,0.999964,0
性价比,价,0.707,性价比太低,1.63703e-05,0.999984,0.999964,0
性价比,价,0.707,大人小孩一个价,0.769263,0.230737,0.487251,2
性价比,套票,0.634,套票有点划算,0.977459,0.0225409,0.949909,2
性价比,商品价格,0.682,商品价格就可以看出来,0.416055,0.583946,0.0754344,0
性价比,商品价格,0.682,商品价格就可以看出来,0.416055,0.583946,0.0754344,0
性价比,商品价格,0.682,商品价格就可以看出来,0.416055,0.583945,0.0754342,0
环境和景观,环境优美,0.622,环境优美,0.999537,0.00046279,0.998972,2
文化和历史价值,历史,0.647,在蜿蜒的山路上就感觉到了历史的厚重,0.991059,0.00894054,0.980132,2
性价比,玩耍,0.603,本地人每年都回去玩耍,0.996973,0.0030274,0.993272,2
性价比,玩耍,0.603,本地人每年都回去玩耍,0.996973,0.0030274,0.993272,2
性价比,玩,0.633,长生鹿苑孩子玩的很开心,0.999503,0.00049686,0.998896,2
性价比,观赏性,0.739,一路观赏性很不错,0.999589,0.000411469,0.999086,2
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
环境和景观,古迹,0.61,600年古迹建筑,0.988117,0.0118826,0.973594,2
性价比,玩,0.633,我在整个景区玩了一天,0.976001,0.0239991,0.946669,2
性价比,玩,0.633,紫金山天文台和索道没玩上,0.93183,0.0681696,0.848512,2
性价比,没玩,0.626,紫金山天文台和索道没玩上,0.93183,0.0681696,0.848512,2
设施和服务,平台,0.625,看了几个平台,0.837829,0.162171,0.639621,2
文化和历史价值,历史,0.647,结合历史欣赏会比较有意思,0.999322,0.000677703,0.998494,2
设施和服务,服务,0.622,服务还是不错滴,0.917696,0.0823043,0.817102,2
性价比,玩,0.633,来南京玩可以去看看,0.992531,0.00746858,0.983403,2
性价比,明成祖,0.6,明成祖的陵墓,0.978636,0.0213642,0.952524,2
性价比,玩儿,0.627,里面可以玩儿很久,0.986239,0.0137607,0.969421,2
设施和服务,提供,0.621,所以园内还提供旅游观光车,0.982922,0.0170782,0.962048,2
性价比,玩,0.633,明孝陵：明孝陵位于南京市玄武区紫金山南麓独龙阜玩珠峰下,0.999669,0.0003315,0.999263,2
性价比,价格,0.724,价格比较贵,0.0444135,0.955586,0.901303,0
性价比,免费,0.624,在网上看到攻略说早上6点半之前进入是免费的,0.973616,0.0263843,0.941368,2
性价比,像是,0.611,就像是一副美丽的画卷,0.999865,0.000134867,0.9997,2
性价比,玩,0.633,明孝陵位于江苏省南京市玄武区紫金山南麓独龙阜玩珠峰下,0.99704,0.00296013,0.993422,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的最高成就,0.994767,0.00523346,0.98837,2
性价比,接驳,0.622,否则没有接驳车,0.0567212,0.943279,0.873953,0
性价比,相比,0.665,与隔壁中山陵相比,0.536462,0.463538,0.270767,1
性价比,砌成,0.615,全部由砖砌成,0.448576,0.551424,0.00316474,0
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
设施和服务,服务态度,0.621,服务态度很好很好,0.995097,0.00490293,0.989105,2
性价比,服务态度,0.573,服务态度很好很好,0.995097,0.00490293,0.989105,2
性价比,性价比,1.0,性价比很高,0.99989,0.000110221,0.999755,2
性价比,感受,0.66,这种感受,0.360616,0.639384,0.19863,0
文化和历史价值,历史,0.647,既有历史底蕴,0.999011,0.000989355,0.997801,2
环境和景观,人文,0.611,又有人文美景,0.999617,0.000382613,0.99915,2
性价比,明成祖,0.6,明朝明成祖的陵寝,0.998394,0.00160575,0.996432,2
文化和历史价值,历史,0.647,一代君王的历史,0.995568,0.00443229,0.99015,2
文化和历史价值,历史,0.647,见证了历史,0.998189,0.00181094,0.995976,2
设施和服务,服务态度,0.621,服务态度很好,0.991091,0.00890883,0.980203,2
性价比,服务态度,0.573,服务态度很好,0.991091,0.00890882,0.980203,2
性价比,性价比,1.0,性价比很高,0.99989,0.000110221,0.999755,2
性价比,玩,0.633,如果不是已经玩了别的地方很累的话,0.479919,0.520081,0.598375,1
性价比,便宜,0.689,又便宜,0.972072,0.0279284,0.937937,2
性价比,玩,0.633,如果不是已经玩了别的地方很累的话,0.479919,0.520081,0.598375,1
性价比,便宜,0.689,又便宜,0.972072,0.0279284,0.937937,2
环境和景观,环境,0.621,环境很漂亮,0.999249,0.000751391,0.99833,2
设施和服务,爱心,0.628,导游超级有爱心,0.997782,0.00221805,0.995071,2
环境和景观,环境,0.621,环境非常优美,0.999787,0.000213446,0.999526,2
文化和历史价值,历史,0.647,还有历史的底蕴,0.999746,0.000253927,0.999436,2
性价比,便宜,0.689,还是建议门票可以便宜点,0.807582,0.192418,0.572404,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,明成祖,0.6,这是明朝明成祖的陵墓,0.987987,0.0120132,0.973304,2
设施和服务,服务,0.622,服务一般,0.118784,0.881216,0.736035,0
设施和服务,消费,0.62,过多消费,0.704384,0.295616,0.343075,2
文化和历史价值,历史,0.647,历史文化,0.999734,0.00026645,0.999408,2
文化和历史价值,文创,0.557,文创产品也变好看了,0.977263,0.0227373,0.949473,2
环境和景观,环境,0.621,整个环境除了城墙,0.674842,0.325158,0.277426,2
文化和历史价值,历史,0.647,历史底蕴深厚,0.999019,0.000980677,0.997821,2
环境和景观,环境,0.621,环境不错,0.989503,0.0104973,0.976673,2
环境和景观,环境,0.621,环境很好,0.998906,0.00109376,0.997569,2
性价比,价位,0.761,对不起这个价位及5A级景区的资格,0.0048822,0.995118,0.989151,0
性价比,价钱,0.733,有一个没去差不多这个价钱,0.261479,0.738521,0.418935,0
性价比,免费,0.624,美龄宫扫码讲解是免费的,0.982708,0.0172923,0.961573,2
性价比,感受,0.66,感受曾经的金陵王气,0.999254,0.000745792,0.998343,2
性价比,感受,0.66,感受浓浓的历史感,0.999804,0.000196066,0.999564,2
性价比,感受,0.66,感受曾经的金陵王气,0.999254,0.000745792,0.998343,2
性价比,感受,0.66,感受浓浓的历史感,0.999804,0.000196066,0.999564,2
文化和历史价值,历史,0.647,很多建筑有600多年的历史,0.995951,0.00404852,0.991003,2
性价比,性价比,1.0,50块以下性价比高点,0.0576351,0.942365,0.871922,0
性价比,免费,0.624,这里门票其实老人和老人70岁以上才免费,0.918734,0.0812664,0.819408,2
性价比,半价,0.638,然后小孩子可以半价,0.948805,0.0511952,0.886233,2
性价比,玩,0.633,来南京玩,0.99012,0.00988035,0.978044,2
性价比,价格,0.724,门票的价格也很便宜,0.991154,0.00884643,0.980341,2
性价比,便宜,0.689,门票的价格也很便宜,0.991154,0.00884643,0.980341,2
文化和历史价值,历史,0.647,想了解历史的可以请一个,0.942707,0.0572934,0.872681,2
性价比,费用,0.671,不过讲解时间不算长费用不算低,0.448637,0.551363,0.00302884,0
环境和景观,周边环境,0.615,周边环境不错,0.968479,0.0315206,0.929954,2
环境和景观,周边环境,0.615,周边环境不错,0.968479,0.0315205,0.929954,2
环境和景观,周边环境,0.615,周边环境不错,0.968479,0.0315205,0.929954,2
设施和服务,服务态度,0.621,服务态度很好,0.991091,0.00890882,0.980203,2
性价比,服务态度,0.573,服务态度很好,0.991091,0.00890883,0.980203,2
环境和景观,卫生,0.62,房间卫生干净,0.99328,0.00672027,0.985066,2
环境和景观,卫生,0.62,就是卫生间下水有点堵,0.999593,0.000406611,0.999096,2
环境和景观,环境,0.621,环境很美,0.99949,0.000510013,0.998867,2
文化和历史价值,历史,0.647,喜欢历史的可以一看,0.999714,0.000286457,0.999363,2
性价比,玩,0.633,明孝陵位于南京市玄武区紫金山南麓独龙阜玩珠峰下,0.99652,0.00348022,0.992266,2
性价比,调用,0.631,先后调用军工10万,0.748415,0.251585,0.440923,2
环境和景观,人文,0.611,将人文与自然和谐统一,0.992213,0.00778681,0.982696,2
性价比,高度,0.71,达到天人合一的完美高度,0.997211,0.0027891,0.993802,2
环境和景观,环境,0.621,成为中国传统建筑艺术文化与环境美学相结合的优秀典范,0.999554,0.000445654,0.99901,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的最高成就,0.994767,0.00523346,0.98837,2
文化和历史价值,发展史,0.647,在中国帝陵发展史上有着特殊的地位,0.987213,0.0127874,0.971584,2
性价比,玩,0.633,明孝陵位于南京市玄武区紫金山南麓独龙阜玩珠峰下,0.99652,0.00348022,0.992266,2
性价比,调用,0.631,先后调用军工10万,0.748415,0.251585,0.440923,2
环境和景观,人文,0.611,将人文与自然和谐统一,0.992213,0.00778681,0.982696,2
性价比,高度,0.71,达到天人合一的完美高度,0.997211,0.0027891,0.993802,2
环境和景观,环境,0.621,成为中国传统建筑艺术文化与环境美学相结合的优秀典范,0.999554,0.000445654,0.99901,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的最高成就,0.994767,0.00523346,0.98837,2
文化和历史价值,发展史,0.647,在中国帝陵发展史上有着特殊的地位,0.987213,0.0127874,0.971584,2
性价比,像是,0.611,也许就像是错的时候遇到对的人,0.558725,0.441275,0.0193885,2
性价比,价格,0.724,价格优惠,0.992851,0.00714879,0.984114,2
性价比,优惠,0.682,价格优惠,0.992851,0.00714879,0.984114,2
性价比,像是,0.611,也许就像是错的时候遇到对的人,0.558725,0.441275,0.0193885,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的最高成就,0.994767,0.00523346,0.98837,2
文化和历史价值,发展史,0.647,在中国帝陵发展史上有着特殊的地位,0.987213,0.0127874,0.971584,2
环境和景观,地标,0.618,南京的地标,0.990359,0.00964101,0.978576,2
性价比,自成,0.633,自成一种城楼的感觉,0.974351,0.0256487,0.943003,2
性价比,便宜,0.689,网上买票比现场便宜,0.880861,0.119139,0.735247,2
性价比,费用,0.671,费用挺高,0.167724,0.832276,0.627279,0
性价比,套票,0.634,套票一百徒步走不完,0.965764,0.0342361,0.92392,2
性价比,性价比,1.0,"


性价比高",0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,"


性价比高",0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,套票,0.634,不要买套票,0.0160449,0.983955,0.964345,0
设施和服务,消费,0.62,餐厅椅子但不确定是否要消费才能坐,0.461739,0.538261,0.234789,1
设施和服务,消费,0.62,的父母是肯定消费了,0.535789,0.464211,0.284223,1
设施和服务,消费,0.62,餐厅椅子但不确定是否要消费才能坐,0.461739,0.538261,0.23479,1
设施和服务,消费,0.62,的父母是肯定消费了,0.535789,0.464211,0.284223,1
性价比,费用,0.671,我是在便利店对面买了索道票含明孝陵到索道口的游览车的费用,0.951783,0.0482174,0.89285,2
性价比,费用,0.671,费用会划算很多,0.975181,0.0248188,0.944847,2
性价比,费用,0.671,我是在便利店对面买了索道票含明孝陵到索道口的游览车的费用,0.951783,0.0482174,0.89285,2
性价比,费用,0.671,费用会划算很多,0.975181,0.0248188,0.944847,2
设施和服务,设施,0.621,电视设施很好,0.999287,0.000712744,0.998416,2
设施和服务,服务,0.622,服务热情,0.964619,0.0353807,0.921376,2
文化和历史价值,历史,0.647,学习到了很多历史知识和趣闻,0.999086,0.000914218,0.997968,2
文化和历史价值,历史,0.647,是南京的重要历史意义纪念地,0.998924,0.00107645,0.997608,2
性价比,感受,0.66,感受文化,0.99969,0.000310293,0.99931,2
环境和景观,山清水秀,0.628,处于山清水秀的环境之中,0.97629,0.0237101,0.947311,2
环境和景观,环境,0.621,处于山清水秀的环境之中,0.97629,0.0237101,0.947311,2
环境和景观,人文,0.611,人文与自然景观浑然天成,0.989798,0.0102021,0.977329,2
环境和景观,自然景观,0.612,人文与自然景观浑然天成,0.989798,0.0102021,0.977329,2
环境和景观,环境,0.621,明孝陵环境不错,0.999184,0.000815662,0.998187,2
性价比,欺骗性,0.688,景区里观光车收费30带有一定欺骗性,0.057075,0.942925,0.873167,0
性价比,玩,0.633,第三天行程因为订的晚上的火车要在景区多玩一会儿,0.989442,0.0105579,0.976538,2
性价比,玩,0.633,王导额外提供了几个游玩方案可以供我们选择,0.994039,0.00596113,0.986753,2
设施和服务,提供,0.621,王导额外提供了几个游玩方案可以供我们选择,0.994039,0.00596113,0.986753,2
性价比,游玩,0.614,王导额外提供了几个游玩方案可以供我们选择,0.994039,0.00596113,0.986753,2
性价比,游玩,0.614,非常棒的游玩圣地,0.999953,4.74462e-05,0.999895,2
性价比,感受,0.66,而是某种感受,0.962938,0.0370618,0.91764,2
性价比,感受,0.66,而是某种感受,0.962938,0.0370618,0.91764,2
性价比,游玩,0.614,游玩路线3号门,0.982794,0.017206,0.961764,2
性价比,长度,0.676,因为它每一边的长度都是26,0.98705,0.0129505,0.971221,2
性价比,明成祖,0.6,它就是朱元璋的第四个儿子明成祖朱棣为了给自己的父亲朱元璋歌功颂德的一块南京地区最大的石碑,0.991156,0.00884452,0.980346,2
性价比,高度,0.71,碑的高度就有8,0.826576,0.173424,0.614614,2
性价比,高度,0.71,也就是达到了3层半楼的高度,0.524309,0.475691,0.513813,1
性价比,高度,0.71,碑的高度就有8,0.826576,0.173424,0.614614,2
性价比,高度,0.71,也就是达到了3层半楼的高度,0.524309,0.475691,0.513813,1
性价比,系用,0.634,系用百吨重巨,0.0871049,0.912895,0.806433,0
文化和历史价值,历史,0.647,有近百年历史的梧桐大道笔直向北走→看到,0.988987,0.011013,0.975527,2
环境和景观,地标,0.618,南京的地标建筑之一,0.997254,0.00274565,0.993899,2
性价比,玩,0.633,带孩子玩,0.995414,0.00458647,0.989808,2
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
性价比,游玩,0.614,只游玩两三个地方就要走很久,0.754419,0.245581,0.454265,2
性价比,游玩,0.614,值得游玩,0.999276,0.000723712,0.998392,2
性价比,游玩,0.614,只游玩两三个地方就要走很久,0.754419,0.245581,0.454264,2
性价比,游玩,0.614,值得游玩,0.999276,0.000723712,0.998392,2
环境和景观,环境,0.621,环境不错的,0.989881,0.0101192,0.977513,2
文化和历史价值,历史,0.647,喜欢明朝的历史,0.999804,0.000196351,0.999564,2
设施和服务,服务,0.622,服务好环境卫生交通便利好,0.997953,0.00204675,0.995452,2
环境和景观,环境卫生,0.62,服务好环境卫生交通便利好,0.997953,0.00204675,0.995452,2
环境和景观,环境,0.621,环境,0.900831,0.0991694,0.779623,2
环境和景观,卫生,0.62,卫生,0.277147,0.722853,0.384118,0
性价比,性价比,1.0,南京这个景点性价比不高,0.0181513,0.981849,0.959664,0
性价比,票价,0.677,这个票价不值,0.000996241,0.999004,0.997786,0
性价比,价格,0.724,景点停车收费价格也是高的离谱,0.00963969,0.99036,0.978578,0
文化和历史价值,历史,0.647,精通相关历史和人物关系,0.995525,0.00447522,0.990055,2
性价比,性价比,1.0,联票性价比高,0.99969,0.000310058,0.999311,2
性价比,游玩,0.614,3小时的游玩时间,0.982393,0.0176072,0.960873,2
环境和景观,人文,0.611,有人文历史,0.981079,0.018921,0.957953,2
文化和历史价值,历史,0.647,有人文历史,0.981079,0.018921,0.957953,2
环境和景观,环境,0.621,环境很美,0.99949,0.000510013,0.998867,2
环境和景观,环境,0.621,环境很美,0.99949,0.000510013,0.998867,2
文化和历史价值,历史,0.647,讲解了整个明孝陵的多个建筑和历史文化,0.999623,0.000377054,0.999162,2
文化和历史价值,历史,0.647,想象发生在这里的历史故事,0.901161,0.0988388,0.780358,2
文化和历史价值,历史,0.647,在已学习的历史的基础上更丰富了对明朝历史的了解,0.9996,0.000399517,0.999112,2
文化和历史价值,历史,0.647,想象发生在这里的历史故事,0.901161,0.0988388,0.780358,2
文化和历史价值,历史,0.647,在已学习的历史的基础上更丰富了对明朝历史的了解,0.9996,0.000399517,0.999112,2
文化和历史价值,历史,0.647,想象发生在这里的历史故事,0.901161,0.0988388,0.780358,2
文化和历史价值,历史,0.647,在已学习的历史的基础上更丰富了对明朝历史的了解,0.9996,0.000399517,0.999112,2
环境和景观,文化底蕴,0.619,文化底蕴也很足,0.999875,0.000124562,0.999723,2
性价比,玩,0.633,最后玩一下vr非常值得,0.999982,1.83298e-05,0.999959,2
文化和历史价值,历史,0.647,有历史厚重感,0.998067,0.00193293,0.995705,2
文化和历史价值,建筑史,0.649,被誉为***近代建筑史上第一陵,0.992267,0.00773276,0.982816,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的最高成就,0.994767,0.00523346,0.98837,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的最高成就,0.994767,0.00523346,0.98837,2
设施和服务,设施,0.621,但墓地的配套设施被破坏的很严重,0.0872439,0.912756,0.806125,0
环境和景观,环境,0.621,整体环境,0.779984,0.220016,0.511076,2
文化和历史价值,历史,0.647,沉甸旬的历史中透着厚厚一份宁静,0.999596,0.000403641,0.999103,2
性价比,人比,0.664,人比鸽子多,0.658353,0.341647,0.240785,2
文化和历史价值,历史,0.647,不喜欢历史,0.0270271,0.972973,0.93994,0
环境和景观,古迹,0.61,古迹的旅游打卡,0.993642,0.00635773,0.985872,2
文化和历史价值,历史,0.647,有助于学习历史,0.999361,0.000638528,0.998581,2
文化和历史价值,中国史,0.65,更多的了解中国史,0.991903,0.00809683,0.982007,2
文化和历史价值,历史,0.647,景区历史文化遗产,0.992317,0.00768305,0.982927,2
性价比,成,0.618,没去成,0.0993027,0.900697,0.779327,0
文化和历史价值,历史,0.647,让我们了解更多不为人知的历史,0.99804,0.00196013,0.995644,2
性价比,半价,0.638,老人小孩半价,0.880304,0.119696,0.734008,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比很高,0.99989,0.000110221,0.999755,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比很高,0.99989,0.000110221,0.999755,2
性价比,游玩,0.614,值得游玩,0.999276,0.000723712,0.998392,2
性价比,免费,0.624,本来以前是免费看的,0.714517,0.285483,0.365592,2
性价比,票价,0.677,票价也由60涨到70,0.840119,0.159881,0.644708,2
性价比,票价,0.677,30元票价已经很好了,0.998311,0.0016893,0.996246,2
性价比,价格,0.724,这个价格太高了,0.00128649,0.998713,0.997141,0
文化和历史价值,公园,0.555,就是普通公园,0.442852,0.557148,0.0158844,0
性价比,票价,0.677,票价也由60涨到70,0.840119,0.159881,0.644709,2
性价比,票价,0.677,30元票价已经很好了,0.998311,0.0016893,0.996246,2
环境和景观,卫生,0.62,新开的酒店宽敞明亮卫生干净性价比超高,0.99998,2.03526e-05,0.999955,2
性价比,性价比,1.0,新开的酒店宽敞明亮卫生干净性价比超高,0.99998,2.03527e-05,0.999955,2
性价比,性价比,1.0,一家新开的性价比超高的舒适高档型酒店,0.999987,1.31384e-05,0.999971,2
设施和服务,设施,0.621,设施全智能化服务很到位,0.998729,0.00127083,0.997176,2
设施和服务,服务,0.622,设施全智能化服务很到位,0.998729,0.00127083,0.997176,2
性价比,性价比,1.0,新开的酒店宽敞明亮卫生干净性价比超高,0.99998,2.03526e-05,0.999955,2
性价比,性价比,1.0,一家新开的性价比超高的舒适高档型酒店,0.999987,1.31384e-05,0.999971,2
性价比,高档,0.586,一家新开的性价比超高的舒适高档型酒店,0.999987,1.31384e-05,0.999971,2
文化和历史价值,休闲,0.558,它还是一个多主题的休闲文化公园,0.906336,0.0936637,0.791858,2
文化和历史价值,历史,0.647,又重温了三国演义的历史,0.999008,0.000992124,0.997795,2
性价比,玩,0.633,"早上下雨下午放晴
国庆期间出来玩肯定是不明智的
人多是多的来
虽然已是后几日
对南京的印象也越发索然无味了
青青葱葱的颜色",0.016032,0.983968,0.964373,0
性价比,玩,0.633,明孝陵位于南京市玄武区紫金山南麓独龙阜玩珠峰下,0.99652,0.00348022,0.992266,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,采用,0.662,这些石兽用整块巨石采用圆雕技法刻成,0.834924,0.165076,0.633164,2
文化和历史价值,历史,0.647,各个历史景点,0.97468,0.0253197,0.943734,2
性价比,便宜,0.689,如果门票能再便宜点就好了,0.925309,0.0746912,0.834019,2
性价比,套票,0.634,套票里有1次进中山陵的票,0.992275,0.00772497,0.982833,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
文化和历史价值,历史,0.647,喜欢历史的可以一饱眼福,0.99959,0.000410023,0.999089,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性,0.692,性价比高,0.999885,0.000115398,0.999744,2
性价比,性,0.692,要有一定的侧重性,0.889983,0.110017,0.755517,2
文化和历史价值,历史,0.647,会增进对历史的了解,0.992676,0.00732441,0.983724,2
性价比,玩,0.633,建议用一天的时间来玩,0.99463,0.00536996,0.988067,2
性价比,套票,0.634,买的套票,0.987838,0.0121617,0.972974,2
性价比,无比,0.621,空气无比的好,0.998852,0.00114809,0.997449,2
性价比,成,0.618,成了看不见景的时装秀,0.0676656,0.932334,0.849632,0
性价比,便宜,0.689,便宜四十块钱,0.215342,0.784658,0.521462,0
性价比,优惠,0.682,发现这个优惠,0.673079,0.326921,0.273508,2
性价比,全价,0.664,只能买了全价票,0.222582,0.777418,0.505372,0
性价比,品质,0.633,7毛的品质,0.569212,0.430788,0.0426943,2
性价比,价格,0.724,100倍的价格,0.280598,0.719402,0.376449,0
环境和景观,环境优美,0.622,景区环境优美,0.99701,0.0029901,0.993355,2
性价比,玩,0.633,玩的地方又多,0.988068,0.0119317,0.973485,2
性价比,免费,0.624,30前去免费,0.972621,0.0273793,0.939157,2
性价比,套票,0.634,钟山风景区南京旅游必来的景点～买套票比单独买便宜一些,0.998707,0.00129289,0.997127,2
性价比,便宜,0.689,钟山风景区南京旅游必来的景点～买套票比单独买便宜一些,0.998707,0.00129289,0.997127,2
环境和景观,人文,0.611,人文与自然完美结合,0.99855,0.00144983,0.996778,2
性价比,免费,0.624,而且还是免费的地方啊,0.929068,0.0709316,0.842374,2
性价比,九五至尊,0.607,逆袭成为九五至尊的,0.840732,0.159268,0.646071,2
文化和历史价值,历史,0.647,有一种穿越时空历史沧桑感,0.999534,0.000466177,0.998964,2
环境和景观,地标,0.618,可以说是我们南京的地标了,0.997221,0.00277876,0.993825,2
性价比,成,0.618,一到秋天就成了所有人向往的胜景了,0.983406,0.0165939,0.963125,2
性价比,成,0.618,真是美成了金陵,0.990359,0.00964092,0.978576,2
性价比,美成,0.625,真是美成了金陵,0.990359,0.00964092,0.978576,2
性价比,不亚于,0.624,古色古香不亚于故宫,0.999941,5.93565e-05,0.999868,2
